Elapsed Time[s]	Write 0 [deg]	Write 1 [A]	Write 2 [A]	
73.3705	0.000	0.004	0.414	
73.3710	0.000	0.004	0.416	
73.3715	0.000	0.004	0.419	
73.3720	0.000	0.012	0.416	
73.3725	0.000	0.089	0.378	
73.3730	0.000	0.141	0.362	
73.3735	0.000	0.179	0.357	
73.3740	0.000	0.206	0.357	
73.3745	0.000	0.228	0.359	
73.3750	0.000	0.247	0.363	
73.3755	0.000	0.262	0.368	
73.3760	0.000	0.273	0.373	
73.3765	0.000	0.282	0.378	
73.3770	0.000	0.290	0.382	
73.3775	0.000	0.295	0.383	
73.3780	0.000	0.298	0.386	
73.3785	0.000	0.299	0.389	
73.3790	0.000	0.300	0.393	
73.3795	0.000	0.300	0.397	
73.3800	0.000	0.300	0.400	
73.3805	0.000	0.300	0.401	
73.3810	0.000	0.300	0.405	
73.3815	0.000	0.300	0.409	
73.3820	0.000	0.299	0.412	
73.3825	0.000	0.299	0.414	
73.3830	0.000	0.299	0.417	
73.3835	0.000	0.299	0.419	
73.3840	0.000	0.300	0.422	
73.3845	0.000	0.297	0.423	
73.3850	0.000	0.301	0.426	
73.3855	0.000	0.302	0.427	
73.3860	0.000	0.304	0.428	
73.3865	0.000	0.307	0.429	
73.3870	0.000	0.310	0.429	
73.3875	0.000	0.314	0.430	
73.3880	0.000	0.317	0.430	
73.3885	0.000	0.321	0.432	
73.3890	0.000	0.325	0.433	
73.3895	0.000	0.329	0.434	
73.3900	0.000	0.333	0.437	
73.3905	0.000	0.338	0.437	
73.3910	0.000	0.340	0.440	
73.3915	0.000	0.343	0.442	
73.3920	0.000	0.345	0.442	
73.3925	0.000	0.346	0.444	
73.3930	0.000	0.348	0.441	
73.3935	0.000	0.349	0.439	
73.3940	0.000	0.351	0.436	
73.3945	0.000	0.350	0.432	
73.3950	0.000	0.349	0.428	
73.3955	0.000	0.348	0.422	
73.3960	0.000	0.348	0.416	
73.3965	0.000	0.346	0.408	
73.3970	0.000	0.342	0.400	
73.3975	0.000	0.344	0.394	
73.3980	0.000	0.341	0.385	
73.3985	0.000	0.339	0.377	
73.3990	0.000	0.337	0.369	
73.3995	0.000	0.336	0.362	
73.4000	0.000	0.333	0.354	
73.4005	0.000	0.331	0.347	
73.4010	0.000	0.328	0.340	
73.4015	0.000	0.327	0.333	
73.4020	0.000	0.324	0.326	
73.4025	0.000	0.322	0.321	
73.4030	0.000	0.327	0.301	
73.4035	0.000	0.345	0.243	
73.4040	0.000	0.359	0.202	
73.4045	0.000	0.366	0.170	
73.4050	0.000	0.370	0.149	
73.4055	0.000	0.373	0.128	
73.4060	0.000	0.374	0.111	
73.4065	0.000	0.374	0.100	
73.4070	0.000	0.374	0.087	
73.4075	0.000	0.375	0.077	
73.4080	0.000	0.372	0.069	
73.4085	0.000	0.372	0.061	
73.4090	0.000	0.371	0.054	
73.4095	0.000	0.370	0.048	
73.4100	0.000	0.368	0.043	
73.4105	0.000	0.367	0.039	
73.4110	0.000	0.365	0.036	
73.4115	0.000	0.363	0.032	
73.4120	0.000	0.362	0.029	
73.4125	0.000	0.360	0.027	
73.4130	0.000	0.358	0.024	
73.4135	0.000	0.358	0.021	
73.4140	0.000	0.357	0.020	
73.4145	0.000	0.356	0.018	
73.4150	0.000	0.356	0.017	
73.4155	0.000	0.354	0.016	
73.4160	0.000	0.354	0.017	
73.4165	0.000	0.353	0.016	
73.4170	0.000	0.352	0.016	
73.4175	0.000	0.351	0.016	
73.4180	0.000	0.351	0.015	
73.4185	0.000	0.351	0.017	
73.4190	0.000	0.350	0.016	
73.4195	0.000	0.350	0.016	
73.4200	0.000	0.353	0.016	
73.4205	0.000	0.352	0.016	
73.4210	0.000	0.352	0.016	
73.4215	0.000	0.353	0.016	
73.4220	0.000	0.355	0.016	
73.4225	0.000	0.355	0.016	
73.4230	0.000	0.357	0.018	
73.4235	0.000	0.359	0.016	
73.4240	0.000	0.359	0.016	
73.4245	0.000	0.361	0.016	
73.4250	0.000	0.362	0.017	
73.4255	0.000	0.364	0.017	
73.4260	0.000	0.366	0.016	
73.4265	0.000	0.368	0.017	
73.4270	0.000	0.369	0.017	
