Elapsed Time[s]	Write 0 [A]	
0.1580	-0.705	
0.1582	-0.704	
0.1584	-0.705	
0.1586	-0.705	
0.1588	-0.705	
0.1590	-0.705	
0.1592	-0.705	
0.1594	-0.705	
0.1596	-0.705	
0.1598	-0.705	
0.1600	-0.705	
0.1602	-0.705	
0.1604	-0.704	
0.1606	-0.705	
0.1608	-0.705	
0.1610	-0.705	
0.1612	-0.704	
0.1614	-0.705	
0.1616	-0.708	
0.1618	-0.703	
0.1620	-0.704	
0.1622	-0.704	
0.1624	-0.704	
0.1626	-0.705	
0.1628	-0.702	
0.1630	-0.705	
0.1632	-0.703	
0.1634	-0.705	
0.1636	-0.705	
0.1638	-0.705	
0.1640	-0.704	
0.1642	-0.705	
0.1644	-0.704	
0.1646	-0.704	
0.1648	-0.704	
0.1650	-0.705	
0.1652	-0.704	
0.1654	-0.705	
0.1656	-0.707	
0.1658	-0.704	
0.1660	-0.704	
0.1662	-0.706	
0.1664	-0.704	
0.1666	-0.700	
0.1668	-0.704	
0.1670	-0.704	
0.1672	-0.704	
0.1674	-0.704	
0.1676	-0.704	
0.1678	-0.704	
0.1680	-0.704	
0.1682	-0.704	
0.1684	-0.704	
0.1686	-0.704	
0.1688	-0.702	
0.1690	-0.704	
0.1692	-0.703	
0.1694	-0.703	
0.1696	-0.703	
0.1698	-0.704	
0.1700	-0.703	
0.1702	-0.704	
0.1704	-0.703	
0.1706	-0.704	
0.1708	-0.704	
0.1710	-0.704	
0.1712	-0.704	
0.1714	-0.703	
0.1716	-0.704	
0.1718	-0.704	
0.1720	-0.704	
0.1722	-0.705	
0.1724	-0.704	
0.1726	-0.704	
0.1728	-0.703	
0.1730	-0.703	
0.1732	-0.704	
0.1734	-0.703	
0.1736	-0.705	
0.1738	-0.704	
0.1740	-0.704	
0.1742	-0.703	
0.1744	-0.704	
0.1746	-0.703	
0.1748	-0.704	
0.1750	-0.704	
0.1752	-0.704	
0.1754	-0.704	
0.1756	-0.704	
0.1758	-0.704	
0.1760	-0.704	
0.1762	-0.704	
0.1764	-0.704	
0.1766	-0.704	
0.1768	-0.704	
0.1770	-0.703	
0.1772	-0.704	
0.1774	-0.703	
0.1776	-0.704	
0.1778	-0.704	
0.1780	-0.706	
0.1782	-0.704	
0.1784	-0.704	
0.1786	-0.704	
0.1788	-0.704	
0.1790	-0.701	
0.1792	-0.704	
0.1794	-0.703	
0.1796	-0.705	
0.1798	-0.704	
0.1800	-0.705	
0.1802	-0.704	
0.1804	-0.704	
0.1806	-0.704	
0.1808	-0.704	
0.1810	-0.703	
0.1812	-0.704	
0.1814	-0.704	
0.1816	-0.704	
0.1818	-0.704	
0.1820	-0.705	
0.1822	-0.704	
0.1824	-0.701	
0.1826	-0.704	
0.1828	-0.704	
0.1830	-0.705	
0.1832	-0.703	
0.1834	-0.705	
0.1836	-0.701	
0.1838	-0.704	
0.1840	-0.704	
